date,open,high,low,close,volume,turnover,symbol,name,fetched_at,analysis_date
20260311,16680,17190,16570,16830,154236,2615014000,000080,하이트진로,2026-03-11T10:02:17,20260311
20260311,99400,101400,97700,98500,201132,20124302700,000100,유한양행,2026-03-11T10:02:17,20260311
20260311,116000,118400,115000,116900,89489,10487885000,000120,CJ대한통운,2026-03-11T10:02:17,20260311
20260311,1077000,1177000,1058000,1101000,114620,128424852000,000150,두산,2026-03-11T10:02:17,20260311
20260311,43900,45950,43400,44500,109774,4949069225,000210,DL,2026-03-11T10:02:17,20260311
20260311,25950,26450,25300,25500,98636,2560712225,000240,한국앤컴퍼니,2026-03-11T10:02:17,20260311
20260311,798000,819000,763000,774000,160406,127046310500,000250,삼천당제약,2026-03-11T10:02:17,20260311
20260311,169000,170400,160500,162000,1171357,194686714404,000270,기아,2026-03-11T10:02:17,20260311
20260311,954000,985000,941000,955000,3916098,3774551780246,000660,SK하이닉스,2026-03-11T10:02:17,20260311
20260311,54200,55300,52000,53200,27373,1481697200,000670,영풍,2026-03-11T10:02:17,20260311
20260311,157900,158000,146400,148800,1032454,157871780250,000720,현대건설,2026-03-11T10:02:17,20260311
20260311,501000,509000,495000,497500,88322,44331014250,000810,삼성화재,2026-03-11T10:02:17,20260311
20260311,130800,141000,127900,129600,464368,62192095300,000880,한화,2026-03-11T10:02:17,20260311
20260311,185600,192500,181700,182500,153657,28579721700,001040,CJ,2026-03-11T10:02:17,20260311
20260311,66000,71400,64600,69700,557168,38738508300,001430,세아베스틸지주,2026-03-11T10:02:17,20260311
20260311,30300,31450,29700,30350,3275744,100688567525,001440,대한전선,2026-03-11T10:02:17,20260311
20260311,30800,31650,30400,30600,420850,13091490500,001450,현대해상,2026-03-11T10:02:17,20260311
20260311,9900,9900,9900,9900,0,0,001570,금양,2026-03-11T10:02:17,20260311
20260311,20650,21150,20550,20700,121883,2549834025,001680,대상,2026-03-11T10:02:17,20260311
20260311,24350,25000,24250,24600,103973,2566322925,001800,오리온홀딩스,2026-03-11T10:02:17,20260311
20260311,550000,572000,540000,560000,60705,33987801500,002380,KCC,2026-03-11T10:02:17,20260311
20260311,14030,14290,13500,13760,80162,1125568360,002710,TCC스틸,2026-03-11T10:02:17,20260311
20260311,26800,27950,26700,26950,171340,4700585900,002790,아모레퍼시픽홀딩스,2026-03-11T10:02:17,20260311
20260311,141000,141000,137900,138800,1851,258297400,002840,미원상사,2026-03-11T10:02:17,20260311
20260311,138000,145500,136100,140600,29200,4150904650,003030,세아제강지주,2026-03-11T10:02:17,20260311
20260311,23750,25900,23750,24700,208381,5169960375,003090,대웅,2026-03-11T10:02:17,20260311
20260311,1053000,1170000,1039000,1120000,76889,86882419500,003230,삼양식품,2026-03-11T10:02:17,20260311
20260311,1247000,1247000,1178000,1186000,3960,4815819500,003240,태광산업,2026-03-11T10:02:17,20260311
20260311,15490,16580,15200,15880,2735164,44036626275,003380,하림지주,2026-03-11T10:02:17,20260311
20260311,24500,25400,24350,24600,2876455,71748981700,003490,대한항공,2026-03-11T10:02:17,20260311
20260311,95400,96500,92500,93300,399693,37860208650,003550,LG,2026-03-11T10:02:17,20260311
20260311,3520,3630,3495,3535,1089292,3882950255,003620,KG모빌리티,2026-03-11T10:02:17,20260311
20260311,214000,218500,208500,210500,201978,43197794250,003670,포스코퓨처엠,2026-03-11T10:02:17,20260311
20260311,48450,53300,48450,51800,231893,11969812375,004000,롯데정밀화학,2026-03-11T10:02:17,20260311
20260311,38500,39150,37050,37400,1421065,54386375250,004020,현대제철,2026-03-11T10:02:17,20260311
20260311,345000,363000,337500,342000,70028,24730775250,004170,신세계,2026-03-11T10:02:17,20260311
20260311,392000,406000,389000,394000,23370,9300703500,004370,농심,2026-03-11T10:02:17,20260311
20260311,61100,63500,61000,62000,40876,2550081300,004490,세방전지,2026-03-11T10:02:17,20260311
20260311,32350,32700,30550,30900,697986,21956683650,004990,롯데지주,2026-03-11T10:02:17,20260311
20260311,14100,14450,14000,14060,100271,1428218115,005250,녹십자홀딩스,2026-03-11T10:02:17,20260311
20260311,53600,53600,50000,50300,596318,30696036800,005290,동진쎄미켐,2026-03-11T10:02:17,20260311
20260311,123600,128100,122700,124000,21984,2753742300,005300,롯데칠성,2026-03-11T10:02:17,20260311
20260311,550000,561000,523000,530000,1415825,766091876500,005380,현대차,2026-03-11T10:02:17,20260311
20260311,15100,15290,14610,14780,136047,2046309490,005420,코스모화학,2026-03-11T10:02:17,20260311
20260311,349500,355000,342000,345000,302616,105941076250,005490,POSCO홀딩스,2026-03-11T10:02:17,20260311
20260311,187800,190900,181500,183200,311703,58454992500,005830,DB손해보험,2026-03-11T10:02:17,20260311
20260311,69100,69100,63000,64000,248310,16363056750,005850,에스엘,2026-03-11T10:02:17,20260311
20260311,193000,194800,187700,190000,24311356,4666941226006,005930,삼성전자,2026-03-11T10:02:17,20260311
20260311,32500,34100,32500,33300,1398587,46814573725,005940,NH투자증권,2026-03-11T10:02:17,20260311
20260311,38500,39900,38300,38900,63806,2493416750,006040,동원산업,2026-03-11T10:02:17,20260311
20260311,258000,268000,249000,252500,184810,47753058500,006260,LS,2026-03-11T10:02:17,20260311
20260311,153100,157500,150600,151400,35749,5506385550,006280,녹십자,2026-03-11T10:02:17,20260311
20260311,20300,22100,20150,21350,1154978,24843228625,006360,GS건설,2026-03-11T10:02:17,20260311
