date,open,high,low,close,volume,turnover
20251010,73100,73800,72700,73300,291173,21306408300
20251013,72400,72400,70700,71700,296885,21198147950
20251014,71800,73000,71600,72300,319411,23089394350
20251015,72500,74900,71800,74900,363748,26871044726
20251016,75000,76900,74900,75600,352380,26645555650
20251017,74900,74900,73300,74400,371665,27539555300
20251020,74400,79300,73400,79000,721749,55590965500
20251021,80500,80500,76600,76900,652286,50983767350
20251022,77100,77300,75600,77100,299776,22953427300
20251023,76300,76800,75200,75700,303327,23004779200
20251024,76800,78200,76600,77500,426479,33075793400
20251027,79000,80700,77000,78600,630696,49680161600
20251028,78300,78300,77200,77900,330195,25639087050
20251029,78800,78800,76800,77800,355652,27548612250
20251030,78600,80300,77500,77600,480011,37709601100
20251031,77700,79000,77100,77300,430808,33567621800
20251103,77600,78700,77100,77800,344892,26879384850
20251104,77500,77500,74400,74700,571804,43269780920
20251105,74500,74500,71300,73400,546223,39701976900
20251106,74800,76600,73300,75800,519179,39046066000
20251107,75300,75900,72600,73500,330707,24511775550
20251110,75400,78700,75300,78400,560758,43368412900
20251111,78400,79000,75700,76300,450000,34694080500
20251112,78500,84400,77900,83300,1245758,102284963850
20251113,82800,83300,81400,82200,579866,47698434800
20251114,80800,82200,80100,80400,368228,29855824550
20251117,81400,81500,79500,80400,286271,23037341900
20251118,79400,80100,77600,77800,380175,29868029350
20251119,78900,79200,76500,77800,348099,27087326950
20251120,79500,80400,78400,79600,397933,31749039500
20251121,78500,78600,76800,77100,304402,23512252700
20251124,78600,79600,77400,79300,470805,37102630400
20251125,80100,80100,77100,77600,258089,20213635500
20251126,78700,80400,78300,80400,282464,22436152250
20251127,80000,80800,79400,79500,234614,18764288100
20251128,80100,80100,78500,78800,220394,17405473600
20251201,79600,80500,78700,79300,206796,16435166250
20251202,79600,81100,78900,80700,328682,26333590550
20251203,80900,83200,80600,81700,409339,33559485450
20251204,81600,81900,80400,81300,245656,19884999100
20251205,80700,81800,80300,81800,243967,19803233300
20251208,81800,82300,80800,81300,183509,14911735700
20251209,81300,81300,79800,80700,277679,22296997350
20251210,80600,80700,79100,79300,274822,21851770500
20251211,80000,80300,78100,78100,457609,35966996050
20251212,79000,80100,78600,80100,261320,20831793650
20251215,79300,79400,78400,78600,217682,17177624750
20251216,78900,79700,78400,78900,298136,23571658950
20251217,79000,79200,78000,78600,275609,21652529650
20251218,78000,79000,77400,79000,245692,19255810800
20251219,79400,79600,78100,78900,323312,25483341850
20251222,79900,80400,79000,79600,267953,21313191900
20251223,80000,80400,79200,79500,334560,26673262450
20251224,79800,80400,79300,79700,336585,26847591550
20251226,80000,80400,79500,79900,716547,57251317000
20251229,76700,76800,75100,76200,898807,68141021050
20251230,76100,76100,74900,75400,589399,44307586700
20260102,75400,75900,74100,75900,572043,42966712200
20260105,75700,77000,75300,76400,547460,41640969250
20260106,76500,79200,75800,79200,812906,63348662750
20260107,78500,79500,76400,77300,511660,39675752050
20260108,77000,77400,75700,76700,560822,42942603000
20260109,76800,77600,76200,76900,303277,23298233200
20260112,77500,78000,76000,76600,401256,30746221600
20260113,77000,78500,76400,78500,454233,35393540350
20260114,78400,81000,77900,81000,760770,60850907400
20260115,80300,82900,80200,82400,506133,41497584450
20260116,82600,84100,82100,83600,576944,48106567850
20260119,83700,87000,83200,83500,458393,38638406000
20260120,83000,83700,82000,82800,396658,32830385400
20260121,81000,82000,80300,81600,310436,25230020950
20260122,82900,84900,82600,83800,539630,45217744550
20260123,85000,87200,84700,86100,734885,63213580800
20260126,85700,85700,83100,83200,549114,46059405900
20260127,83700,85900,82600,85700,511653,43348282300
20260128,87500,91600,86900,88300,712984,63510446750
20260129,89000,91900,86100,91700,803377,71943075300
20260130,91100,93900,90100,90600,717204,65878685600
20260202,89300,89300,83500,83700,664546,57005103000
20260203,87000,93900,86700,93000,823970,75271521150
20260204,93600,94400,91200,92600,527165,48841000800
20260205,91100,93000,88800,89600,515914,46564015300
20260206,87200,89300,84600,88700,462751,40344070250
20260209,92600,95200,91800,92600,647008,60316030350
20260210,94000,98700,93000,95600,697120,67174283850
20260211,96800,97200,94900,95900,397803,38277810100
20260212,97800,98900,96200,97100,682129,66382551650
20260213,99100,104700,97300,101000,1264744,128411449800
20260219,108000,115800,107500,111500,1295860,145277932800
20260220,119300,119400,110600,114500,1251243,143394782050
20260223,116300,116400,108400,109400,932538,102613960650
20260224,106800,109200,104100,107900,738753,79053353800
20260225,110500,112200,107400,110100,643622,70881423700
20260226,109700,111500,107600,111100,600439,65899644650
20260227,109100,110000,106800,106800,702392,76024933450
20260303,103600,105900,100500,100500,642095,66154297800
20260304,95400,97700,86800,88000,957753,87733823950
20260305,95800,98600,94100,95200,815121,78699364350
20260306,93300,97500,93000,95900,464259,44088662400
20260309,89800,92000,87700,91600,555417,49821679050
