date,open,high,low,close,volume,turnover
20251010,42750,43150,42100,42800,146097,6226914800
20251013,41950,42600,41500,42600,118308,4991127100
20251014,42450,43500,42250,42550,143611,6160501650
20251015,42700,43750,42550,43700,115745,5031472650
20251016,44150,44750,43900,44700,210203,9342633400
20251017,44100,44350,43500,44000,223215,9799098625
20251020,44000,44050,42700,43050,151131,6500647175
20251021,43150,43200,41450,41900,346075,14585233200
20251022,42050,42750,41500,42750,144066,6084974425
20251023,43200,44000,42600,43250,316365,13746209250
20251024,43800,45050,43600,44850,311780,13908824675
20251027,45250,45300,44150,44750,211569,9461534200
20251028,45500,45850,44750,45750,321730,14622810250
20251029,46350,46450,44300,45650,298403,13467737250
20251030,45000,45650,44100,44400,210032,9377768375
20251031,44500,44850,43650,43650,167920,7382315600
20251103,43650,46450,43650,45700,434417,19808722250
20251104,47300,47850,46250,46450,416575,19584098575
20251105,45700,45700,42750,43500,442049,19301731150
20251106,45350,45350,43400,44050,223909,9898988075
20251107,43400,43850,41800,42500,227730,9707986650
20251110,43250,44050,42950,43750,144906,6303987050
20251111,43900,44500,42500,42900,205212,8867872175
20251112,43350,44400,42950,44200,173594,7612643950
20251113,43750,45650,43300,44850,257621,11550320100
20251114,43900,44100,43150,43200,210757,9167190700
20251117,43450,43700,42500,42500,156359,6684060300
20251118,42500,42550,41050,41400,196822,8179297475
20251119,41450,41500,40200,40700,134888,5507662425
20251120,41250,41650,41050,41350,119520,4949803100
20251121,40400,40700,39900,40100,148592,5955839150
20251124,40550,40600,39050,39050,162660,6437107625
20251125,39500,40700,39500,40050,140355,5625580100
20251126,40200,41300,40050,41300,111222,4546426100
20251127,41250,41850,41000,41500,86509,3580480550
20251128,41300,41450,40900,41450,110448,4547308650
20251201,41200,41450,40500,40600,91630,3743655975
20251202,40700,41800,40450,41750,137539,5688405900
20251203,41800,42700,41400,42600,137155,5809565075
20251204,42650,43000,42250,42700,104916,4473346275
20251205,42700,44350,42700,44050,233701,10189775525
20251208,44050,44350,43500,43800,100944,4430871075
20251209,44350,45500,44000,45100,314409,14139161975
20251210,45200,45550,43850,44050,232152,10398652625
20251211,44700,46150,43550,45150,1462663,64675309111
20251212,46100,46500,45100,46000,284937,13034386075
20251215,45000,46150,44800,45500,146485,6694454850
20251216,45200,45500,44200,44500,188098,8401935675
20251217,44900,45100,44150,44950,153145,6850319650
20251218,43950,44450,43550,44250,637648,27213672322
20251219,44700,45900,44200,45650,312874,14155949275
20251222,46000,46450,45600,45800,186486,8554855850
20251223,44700,44700,42700,43250,387958,16841696475
20251224,43550,43750,43050,43550,130363,5664000000
20251226,43700,43700,42400,42600,156422,6698127500
20251229,42200,42350,41500,42100,155601,6528777025
20251230,42300,42500,41450,41600,142392,5933032025
20260102,41500,41600,40250,40450,243095,9880570450
20260105,40850,41100,40400,40700,180034,7335162600
20260106,41150,41200,40300,40500,160548,6522516525
20260107,40350,40500,39650,39900,195605,7813839950
20260108,39850,39900,39000,39500,207470,8158131525
20260109,39500,39950,39000,39700,141505,5579448300
20260112,40100,40500,39450,39750,190617,7579521800
20260113,40350,41500,39950,41000,279644,11382653325
20260114,41100,41200,40250,40950,153582,6255018475
20260115,40650,41350,40550,41250,181082,7420749850
20260116,41500,41500,40350,40800,306541,12478276525
20260119,40400,40750,39700,40050,212804,8493319675
20260120,39800,40950,39550,40800,163751,6629117425
20260121,39950,40450,39250,39700,212982,8450008400
20260122,39850,40250,39650,40200,185817,7429022100
20260123,40250,41200,40150,40800,207450,8445905550
20260126,40700,41000,40200,40400,161735,6538079325
20260127,40650,40750,39900,39950,236381,9483465525
20260128,40250,40300,39600,40050,254743,10160603775
20260129,40100,40900,39550,40750,336189,13562221050
20260130,41250,41950,40550,40650,415959,17095170200
20260202,40850,40850,39000,39200,385397,15267391600
20260203,39950,41900,39500,41850,388648,15855571575
20260204,41200,45550,41150,44850,1162077,51477415450
20260205,44250,44400,42550,43000,417587,18027163050
20260206,41400,41700,40150,41350,289090,11817292225
20260209,42250,43550,41650,43100,332011,14242620400
20260210,43100,43750,42700,43000,225215,9730878625
20260211,43000,43800,42750,42950,186641,8039267475
20260212,43350,44950,42950,44050,445058,19680570250
20260213,43400,43750,42050,42600,300895,12911582050
20260219,44100,51900,44000,50400,1923085,94195844075
20260220,49000,49000,47050,47800,686154,32746549100
20260223,49550,50200,47850,48600,442354,21546532800
20260224,48600,49900,48200,49850,441162,21707232850
20260225,51100,55800,50800,53800,1384193,74596901600
20260226,53500,57300,52100,52700,716941,38492691550
20260227,53000,55000,50800,53700,577531,30442181700
20260303,52400,54200,50000,50300,522300,27192799450
20260304,47450,48400,41800,42400,683007,30456238600
20260305,45600,47900,44950,46500,358075,16571980075
20260306,47300,52100,46700,52000,734307,36916352775
20260309,50900,53900,47700,49550,619682,31236920850
