date,open,high,low,close,volume,turnover
20251010,45250,47100,45200,45900,64048,2961549275
20251013,47350,47550,44700,45800,125376,5768952450
20251014,45750,49300,45250,48550,154962,7437581500
20251015,49900,49900,46800,48600,65858,3177452325
20251016,47450,48500,46600,47800,44279,2098570650
20251017,47250,47600,45300,45300,33297,1532860750
20251020,45300,45700,44850,45400,20873,945694675
20251021,45450,46500,45000,45400,24180,1103473700
20251022,44900,45400,44650,45300,16044,722295450
20251023,44950,45850,44700,45000,18931,857285050
20251024,45800,46050,45050,45400,24006,1093630675
20251027,44950,45700,44100,45300,26896,1205475200
20251028,45600,45750,44600,45300,19318,873403125
20251029,46000,46400,44900,45850,33533,1532760050
20251030,45400,49150,45400,48250,84917,4072361900
20251031,48000,50000,47600,49000,55859,2748705475
20251103,48700,49100,47300,48550,34446,1664685825
20251104,48100,49900,48100,49750,33813,1668751075
20251105,49900,49950,47000,48900,67602,3260233600
20251106,49800,51300,49150,51000,39614,1993018600
20251107,51500,51600,49900,50700,41505,2101883750
20251110,50700,53300,50000,52300,54257,2827158450
20251111,51700,53000,51300,51600,31053,1610967600
20251112,52000,54700,51400,54500,40739,2192568300
20251113,54600,55600,53300,55200,47441,2599133250
20251114,55500,56900,54000,55200,35960,2007567100
20251117,56600,58300,55100,57600,44896,2570880450
20251118,57100,59800,57100,57700,67717,3952614150
20251119,59200,61200,57800,58300,55727,3311236800
20251120,58700,59600,57800,57900,30768,1805865850
20251121,57100,57800,56000,57400,33629,1914583250
20251124,57900,58800,57200,57400,33034,1911765850
20251125,57600,59700,57600,58800,30075,1765150000
20251126,58500,60600,58500,60600,36853,2200197050
20251127,60700,68900,60700,68100,120883,7995435650
20251128,67400,68800,66700,68500,49953,3397582850
20251201,68500,68800,64800,68400,48402,3266714700
20251202,68900,70800,66500,67500,46345,3183860550
20251203,67700,69600,66700,67700,26777,1804318950
20251204,67100,68000,64500,65900,50115,3309355550
20251205,65300,67700,65200,67400,30471,2044314150
20251208,67500,70500,67400,70500,42613,2951716700
20251209,71100,71700,70000,71200,36954,2619402900
20251210,71200,71400,68200,68200,27727,1919786700
20251211,69300,70100,68000,68000,45578,3130187200
20251212,68400,69300,65800,69000,27437,1867805750
20251215,72300,73800,62100,67100,172516,11462860350
20251216,67100,67100,57300,58000,140844,8444416350
20251217,58000,58900,54500,56000,75958,4246904350
20251218,57600,58200,54300,55600,79516,4456965550
20251219,56100,58300,55600,56300,69626,3934646200
20251222,57000,57600,55200,55900,92511,5181495450
20251223,56500,57200,55600,55800,63104,3549570700
20251224,56900,57600,49950,50600,236699,12388898550
20251226,50900,51300,49450,49750,86900,4332791300
20251229,48550,49450,47650,47900,87085,4198161375
20251230,48600,48600,47200,47500,50982,2423732075
20260102,48000,48400,45000,45700,98032,4451394900
20260105,45500,46450,45000,46200,77445,3542673325
20260106,46650,46700,45450,45700,49013,2245579550
20260107,45750,46600,45450,45800,48227,2220553250
20260108,45900,47300,45650,47300,57827,2679892450
20260109,47300,47300,45100,45150,61161,2786436400
20260112,45400,46450,44850,46250,53498,2443865450
20260113,47000,50400,46700,49250,111706,5402715950
20260114,49450,49450,46500,47750,91141,4318187200
20260115,48000,49450,47650,49400,78498,3832740575
20260116,56100,56100,51900,53700,219792,11790663000
20260119,53900,54600,51600,52500,73338,3876669500
20260120,52600,54600,52600,53400,52528,2808250700
20260121,53400,53500,51600,52700,42847,2256352450
20260122,52700,56000,52700,54300,66643,3625621350
20260123,54100,57000,54100,55700,60955,3407624000
20260126,57000,60500,56800,59400,67336,4008559050
20260127,58400,59800,57600,59300,37412,2210697850
20260128,60800,64800,59500,63200,62586,3880197300
20260129,62700,67100,61500,66300,84838,5553262450
20260130,65600,65900,62500,64900,67157,4321042950
20260202,59700,61300,58100,58200,78153,4644902700
20260203,59200,60600,57700,59200,46768,2746956800
20260204,60100,62800,59600,61800,55181,3384901000
20260205,59700,60400,57600,58100,34828,2044743950
20260206,54700,57000,53800,56600,39816,2214933550
20260209,59900,59900,57100,57600,43333,2508539800
20260210,58600,59900,58000,59300,41468,2443332100
20260211,60400,60400,58000,59300,31851,1882347850
20260212,59600,60400,59100,60300,54646,3270315750
20260213,58800,60300,57800,60100,27740,1630456600
20260219,60500,60500,58000,59400,58477,3466037900
20260220,59400,63500,59100,61400,58653,3614535250
20260223,61300,61400,59600,60800,69196,4173897500
20260224,60700,62800,59900,61900,96079,5903680200
20260225,62400,66100,61600,64000,143319,9207632450
20260226,68200,68700,64400,66100,111030,7329580200
20260227,66600,66600,63900,64600,65252,4235987500
20260303,63600,65000,61400,61400,68758,4325924850
20260304,58200,58800,52200,52900,68989,3778834500
20260305,57200,57200,53600,55500,39534,2212040000
20260306,54900,57800,54400,56000,39686,2219295750
20260309,53100,54500,50100,51100,44517,2278915800
20260310,54600,54600,51800,52900,36846,1934171750
20260311,54200,55300,52000,53200,27373,1481697200
20260312,52300,54300,52300,53200,29537,1570379700
20260313,50500,52600,50500,52200,26366,1366645250
