date,open,high,low,close,volume,turnover
20251010,29950,30500,29200,29900,104716,3133680800
20251013,29750,30700,29200,30000,83575,2490098700
20251014,29850,31400,29600,30350,135291,4134951425
20251015,30900,31375,30200,31000,68704,2115006650
20251016,31200,34450,30750,34350,434183,14396251550
20251017,34950,39200,34050,38150,941694,34924676750
20251020,37750,38100,36700,37650,289336,10853130750
20251021,37450,38000,36000,36350,327904,12092888625
20251022,36750,37500,35400,36000,186342,6731112150
20251023,36600,36650,34950,35100,135036,4799398850
20251024,35550,37000,34900,36250,231229,8332933750
20251027,36900,37300,34300,34650,217756,7635498350
20251028,34350,34400,33450,34050,155700,5279903575
20251029,35250,35300,33000,33350,154384,5221011325
20251030,33400,33550,32050,32200,102468,3339116975
20251031,31900,32350,31550,31650,89189,2844346800
20251103,33050,33200,32450,33050,108839,3568126025
20251104,33900,34000,33000,33500,144683,4828813375
20251105,33000,33000,31200,32350,120769,3854792650
20251106,33000,33150,31650,32000,94546,3053929925
20251107,31450,31850,31050,31400,80959,2538714050
20251110,31950,32200,31250,32000,51721,1646118275
20251111,32850,33250,31850,32000,73040,2372125900
20251112,32100,32650,31850,32600,49556,1604371875
20251113,32900,32950,32050,32300,96207,3113631025
20251114,32000,32000,30550,30750,102623,3200191550
20251117,31000,31100,29750,30550,88016,2671350750
20251118,30650,31250,30050,30300,63281,1933137750
20251119,30600,30700,29700,30250,61144,1845222200
20251120,30500,31200,30500,30850,49050,1517407275
20251121,30200,30250,29300,29600,77571,2299180175
20251124,29700,29850,29000,29000,66945,1963393050
20251125,29400,29800,28300,28850,66429,1919071025
20251126,29250,29700,29100,29500,52800,1553492275
20251127,29850,29900,29150,29350,29274,858901725
20251128,29600,30000,29450,29700,53661,1592393375
20251201,30000,30400,29600,29850,40784,1219802375
20251202,30100,30300,29800,29900,32904,987251675
20251203,29950,30650,29700,30600,76586,2313130875
20251204,30600,30650,29750,30550,61916,1865522500
20251205,30250,30550,29950,30100,44487,1341548250
20251208,31150,32650,30300,31250,269989,8463190225
20251209,30800,31000,30400,30750,42454,1306540025
20251210,31150,31550,30550,30550,60997,1892856150
20251211,30850,30850,30050,30050,58822,1781473825
20251212,30300,30450,30000,30100,31768,959509850
20251215,29850,30400,29600,30150,38994,1172801875
20251216,29900,30100,29300,29500,56424,1668518425
20251217,29700,29700,29100,29150,38183,1116862825
20251218,28400,28850,27550,28050,90710,2540170125
20251219,28050,28400,27100,27800,88020,2425343200
20251222,28250,28450,27700,27900,51345,1440696675
20251223,28050,28300,27700,27800,41440,1155764750
20251224,27850,28000,27400,27400,127610,3534182500
20251226,27600,27650,26650,26700,83078,2238542225
20251229,26000,27150,25750,27000,86855,2293599225
20251230,26600,26900,25700,25800,105189,2720734650
20260102,26150,26150,25450,25550,64519,1656715975
20260105,25800,26500,25800,26200,62260,1626348575
20260106,26650,26650,25500,25950,130864,3419200950
20260107,25950,26150,24900,25050,94818,2406176325
20260108,24900,25350,24400,25350,113525,2812819200
20260109,25400,25850,24800,25450,75152,1905649625
20260112,25450,26200,25450,25650,72701,1873611975
20260113,25900,25950,25000,25800,94143,2395591150
20260114,25650,25750,25150,25200,77637,1965606025
20260115,24950,26000,24700,25950,70439,1782281825
20260116,26100,26650,25350,25450,60340,1553466425
20260119,26000,28000,25650,27450,134317,3632399450
20260120,26850,28000,26700,27000,70404,1912502850
20260121,26500,26750,25600,26550,79193,2068982550
20260122,26800,28150,26800,27500,111451,3073363150
20260123,28300,28300,26850,27300,116273,3176466875
20260126,27450,27950,27350,27600,81730,2260591150
20260127,27250,27800,27150,27300,69734,1908413025
20260128,27500,27950,27250,27700,108838,3008497575
20260129,27800,28000,26700,27900,90430,2491702150
20260130,27950,28200,26900,27150,101556,2788273000
20260202,26750,27300,25950,26050,70380,1868179375
20260203,26450,27000,26050,26950,62235,1645331050
20260204,26700,27850,26650,27850,71406,1962464625
20260205,27300,27550,26600,27200,89846,2430463450
20260206,26500,26650,25400,26500,60228,1570321750
20260209,27300,29450,27300,28350,173235,4938963375
20260210,28450,28450,27700,27950,51212,1433698875
20260211,27950,28150,27550,27600,41113,1141477275
20260212,27900,28500,27500,28500,56243,1579257625
20260213,27950,28150,27500,27650,44808,1244112000
20260219,27750,28300,27050,28200,115493,3201118800
20260220,28100,28550,27650,28050,65018,1816452075
20260223,28250,28700,27550,27750,68529,1910460125
20260224,27850,28600,27600,28250,114979,3231304700
20260225,28300,28350,27500,27800,109409,3041317075
20260226,27800,28000,27250,27400,102145,2810109575
20260227,27500,27500,26200,26400,380902,10092858600
20260303,26050,26250,25100,25200,132984,3415776225
20260304,24300,24350,21550,22100,158745,3613363050
20260305,23550,24500,23300,23700,92456,2218531325
20260306,23500,25200,23300,25000,58982,1442067325
20260309,23900,24150,23200,23700,59660,1408260100
20260310,24950,25350,24400,25000,37909,943049450
20260311,25250,25350,24150,24450,57669,1428697800
20260312,24350,25000,24100,25000,39754,980354625
20260313,24150,24850,24050,24750,42885,1045722500
