date,open,high,low,close,volume,turnover
20251010,16170,16500,16030,16480,2019023,32982801935
20251013,15970,18280,15960,18140,13621224,240538193885
20251014,18650,18660,17000,17240,5748043,101493480930
20251015,17460,17690,17140,17490,2279993,39756045525
20251016,18150,18150,17600,17900,2813352,50112350470
20251017,17730,18280,17430,17570,2723747,48506511265
20251020,17660,17940,17280,17830,1707010,30222420495
20251021,17950,18080,17550,17620,1785574,31762193725
20251022,17630,17780,17210,17640,1234466,21619213250
20251023,17660,18140,17580,17930,3323743,59454086560
20251024,19070,19470,18320,18650,8224071,155228710615
20251027,18880,19550,18750,18960,5153246,98579114285
20251028,19700,20600,19210,19970,9534545,188740328410
20251029,20700,21900,20100,21700,9265307,195832843250
20251030,21400,21950,20100,21050,5694316,120798946025
20251031,21850,25400,21350,24200,17592323,418690583900
20251103,25200,25600,24300,25150,5556885,138788593250
20251104,26950,28650,26200,27100,11606396,317455281950
20251105,25900,27000,24550,26300,16766567,435750093475
20251106,27200,27250,24100,24500,11357846,284570590250
20251107,23300,26700,23300,24750,14306971,362328598400
20251110,24850,25150,23450,24950,5949023,146101822400
20251111,25200,26200,24650,25150,7547283,192320611500
20251112,25300,26450,24750,25600,5771836,147979642500
20251113,25700,27200,25350,26850,11112588,294274293600
20251114,26100,26150,24850,24950,6611110,168245377100
20251117,25350,25750,24350,24750,3515971,87292246350
20251118,24550,24950,23500,23650,4127379,98683573675
20251119,23700,23900,22375,23000,4506885,103439099475
20251120,23800,24900,23600,24100,5442713,132148187850
20251121,22900,23600,22400,22500,3598938,82539985375
20251124,22850,23050,21550,21800,3978314,87479942075
20251125,22450,23000,21650,21850,2807404,62259670900
20251126,22000,22300,21600,22200,2072423,45586434900
20251127,22500,22950,22100,22300,2710658,60931667700
20251128,22350,22600,21850,22200,2034489,45125783400
20251201,22450,22500,21350,21550,2374249,51514071900
20251202,21650,22950,21500,22800,3550942,79484419300
20251203,23150,23250,22150,22950,2801783,63800390475
20251204,23000,23200,22300,22700,1529612,34656855025
20251205,22800,23450,22750,23250,3048492,70465478050
20251208,23250,23250,22450,22750,1995690,45164037875
20251209,22800,23200,22450,22850,1379838,31550821175
20251210,22850,23200,22400,22500,1482748,33655519300
20251211,22550,23200,22250,22300,2737637,62196614250
20251212,22350,24000,22200,24000,5777715,134671923325
20251215,23550,24650,23100,24400,5598448,134319135050
20251216,24400,24550,23600,23700,3923255,94439613575
20251217,24000,24400,22800,23000,2773591,64885743700
20251218,22350,22650,22050,22200,2077753,46312636475
20251219,22600,23150,22250,22650,1522088,34353867000
20251222,23100,24250,23050,23350,3412055,80646542450
20251223,23450,23550,22600,22700,1640968,37856134250
20251224,22950,23000,22450,22550,1138950,25785845050
20251226,22750,22750,21850,21900,1758528,38927092500
20251229,21900,24200,21900,23750,6622251,156551321500
20251230,23250,23450,22600,22900,2178173,50331095675
20260102,23050,24050,22550,23800,1890667,44391879025
20260105,24150,25850,23850,25700,5939875,149785200150
20260106,26950,27000,25350,26100,4777032,124348163525
20260107,26800,27350,25700,26300,4341062,114568816525
20260108,26550,26700,25900,25950,2143859,56082577425
20260109,26200,26250,24950,26050,2159117,55145752550
20260112,26950,27250,26250,26850,3861716,103728018850
20260113,28250,28900,26250,26500,6827147,185579061100
20260114,26300,26950,25500,25750,2992421,77956459600
20260115,25850,26000,25550,25900,1572115,40513853125
20260116,26100,26250,25450,25750,1929851,49733706025
20260119,26150,26250,25650,26000,1862906,48228851675
20260120,25850,29250,25100,27950,14059091,390305355500
20260121,27850,28350,26450,26900,4811156,130269132275
20260122,27650,29650,27450,28150,13489443,384449899100
20260123,28300,28450,27050,27300,3725231,102840506025
20260126,27600,27600,26500,26600,2727012,72925176275
20260127,27400,27500,26450,26750,2189271,58755960950
20260128,27050,27300,26550,27000,2434316,65353174750
20260129,26800,29000,26250,28300,6728490,187093624025
20260130,29300,30450,28500,29400,9619679,283187311075
20260202,28700,29300,26350,26650,4644673,128171102225
20260203,27400,31500,26850,30800,15605824,468578069900
20260204,30450,34450,30050,33500,13241099,434478623100
20260205,34000,34050,31450,31800,5018052,162077303425
20260206,30500,30800,28700,30250,4463104,132486924925
20260209,31550,32400,30800,31550,3526863,111454944750
20260210,32100,32150,30600,31100,2037614,63843613550
20260211,30900,31400,30550,31000,1815171,56306027475
20260212,31400,33000,30450,31850,7090297,227146875675
20260213,31450,32475,30400,31550,4081792,128027431925
20260219,32050,33100,31550,32650,4194616,136320947275
20260220,32650,33700,32000,32900,5095342,168434649675
20260223,33500,35650,33000,34250,16486142,569842246000
20260224,34250,34550,32900,33900,5185973,174836810500
20260225,35400,36350,33900,34000,7830167,271629260650
20260226,34150,36850,34000,35350,11274737,402343176175
20260227,35200,37350,34600,36000,8482122,308689975150
20260303,35100,36350,32050,32050,7413534,250129129850
20260304,29700,30850,25250,26050,9767951,273412955225
20260305,29500,30450,28400,29150,6260756,185233630525
20260306,28950,32400,28400,30250,6069690,185264342750
20260309,28050,28950,27150,28750,3450191,97430257650
20260310,30350,30600,29150,29650,3124008,93582350125
20260311,30300,31450,29700,30350,3275744,100688567525
20260312,30050,31650,29650,30200,3546369,108413897650
20260313,29650,30450,29100,29950,2482331,74357270425
