date,open,high,low,close,volume,turnover
20251010,27300,27850,26400,27000,556216,15031348775
20251013,25600,26550,25600,26350,419696,10972795600
20251014,27350,27400,24800,25150,687008,17575548725
20251015,25300,25800,25050,25600,245513,6235092500
20251016,25350,25650,25150,25350,188083,4771799700
20251017,24850,25550,24550,24650,325506,8096421500
20251020,25050,25400,24450,24950,214015,5325867000
20251021,25250,25250,23800,23900,417300,10137511500
20251022,23600,23950,23050,23800,327744,7717608225
20251023,23400,23950,23050,23600,284384,6689837600
20251024,24350,24400,23800,23950,216704,5220836925
20251027,24400,24450,23850,24250,203167,4898512825
20251028,24000,24050,23100,23600,206898,4890205150
20251029,23950,23950,23300,23900,186630,4405342800
20251030,23900,24200,23300,23650,175709,4152249375
20251031,23500,23750,23200,23450,114589,2682523125
20251103,23350,23350,22950,23150,286448,6618712625
20251104,23650,24350,23450,23650,243163,5795353150
20251105,23150,23250,21850,22850,322837,7249842800
20251106,23500,23950,23050,23600,217726,5142220650
20251107,23250,23300,22100,22550,250638,5648327550
20251110,22600,23100,22050,22950,188414,4270036850
20251111,23250,23900,22800,23150,228992,5360241325
20251112,21800,22400,21050,22300,691241,14989685900
20251113,22050,22650,21800,22400,293052,6499248575
20251114,22000,22000,21000,21000,346271,7370489550
20251117,21400,21550,21000,21550,172744,3691418400
20251118,21100,21300,20050,20150,297235,6073438025
20251119,20300,20300,19490,19830,177951,3530835005
20251120,20550,20650,19880,19930,269182,5419935545
20251121,18880,19410,18550,18620,265266,4983527810
20251124,18890,19160,18630,18890,116510,2201882455
20251125,19450,19540,18990,19180,178357,3424631105
20251126,19500,19500,19070,19410,168304,3245168905
20251127,19630,19760,19270,19410,132728,2582176810
20251128,19600,20300,19410,20300,167983,3354029695
20251201,20850,21700,20500,21300,365464,7741100400
20251202,21350,22150,21150,21850,322478,7048084250
20251203,22100,22100,21600,21800,151076,3299189575
20251204,21350,21500,20800,21100,187540,3952352750
20251205,21100,21500,20900,21500,131001,2776528950
20251208,21550,21550,21050,21250,202222,4281628875
20251209,21300,21350,20950,21100,134626,2837693475
20251210,20900,21300,20750,20900,134146,2811645725
20251211,21050,21150,20400,20550,269389,5542718775
20251212,20500,20550,20050,20300,257073,5191019789
20251215,19920,20100,19690,19990,191847,3821775985
20251216,19990,20050,19510,19540,151746,2986542780
20251217,19620,20150,19540,20100,198427,3946194140
20251218,19850,20350,19600,19810,171368,3416043460
20251219,20200,20600,19920,20100,152057,3080366435
20251222,20550,21150,20550,20950,203975,4262430325
20251223,20900,21000,20600,20800,108462,2253024900
20251224,21000,21000,20250,20350,88379,1809712225
20251226,20450,20800,20250,20500,161118,3319981050
20251229,20950,21150,20600,21100,225944,4717971475
20251230,20900,21950,20800,21450,355014,7645641925
20260102,21650,23100,21450,22800,627121,14171771175
20260105,24000,24400,22500,23000,655372,15153476425
20260106,22750,23000,22250,22900,343307,7771173950
20260107,23450,23500,21950,22400,416102,9399065500
20260108,22200,23100,21900,21950,360678,8080057825
20260109,21750,23100,21250,22400,535039,11938274050
20260112,22900,23150,22300,22850,396647,9039095975
20260113,23000,23400,22050,22400,428290,9665693925
20260114,22700,23650,22450,23200,528671,12274218850
20260115,23200,24750,22900,24450,991740,24010259975
20260116,25150,25500,24150,24350,742288,18329915400
20260119,23800,24150,23550,23650,450813,10709996225
20260120,23400,23450,22600,23000,301697,6970814125
20260121,22400,24250,22400,24250,583371,13776454900
20260122,24650,24800,23400,23950,413720,9891481625
20260123,23650,24550,23250,24500,551397,13251544675
20260126,24650,26000,24500,25750,868488,21904530550
20260127,25600,26850,25400,26700,750128,19724644450
20260128,27200,28000,26450,27850,830019,22559247900
20260129,29200,29200,26050,27800,1142003,31174598125
20260130,27850,30100,27600,28500,1011118,29459339200
20260202,27500,28700,26600,26600,500635,13729365475
20260203,27750,28775,27450,28650,453390,12767127925
20260204,28150,29000,27900,28350,309521,8757410300
20260205,27300,28550,27200,28250,394624,11089337650
20260206,27550,30200,26450,29000,777920,22370584825
20260209,30600,30600,29550,30200,495044,14905026975
20260210,30650,30700,28850,29100,327255,9631740550
20260211,28850,29400,28250,28650,220287,6351345775
20260212,29600,30350,29250,29500,338025,10042392125
20260213,29250,29900,28900,29000,277217,8104812000
20260219,30050,33000,29850,31950,857719,27113132750
20260220,32250,32300,31250,31500,270656,8532607825
20260223,32150,32150,30050,30300,304159,9345968025
20260224,29900,31400,29400,31200,357193,10912325875
20260225,32050,32350,30500,30800,500353,15674538675
20260226,31550,32750,30900,32250,492872,15740472000
20260227,31050,31850,30900,31150,296433,9260781825
20260303,30050,32100,29400,29400,463303,14193670975
20260304,28450,30300,26300,26600,613508,17238601125
20260305,28650,32000,28250,30700,613513,18609509750
20260306,32200,36850,31500,36850,2314268,79966100500
20260309,34850,35600,33250,34650,820813,28229006125
