date,open,high,low,close,volume,turnover
20251010,133200,133500,130600,132300,53003,6992000950
20251013,133100,134900,131500,133900,38958,5194133350
20251014,133900,135800,132500,133900,36827,4920885250
20251015,133900,135100,133100,134900,34117,4575298250
20251016,134000,137700,133700,136800,47825,6515487750
20251017,137500,138000,134800,135400,24824,3375172250
20251020,136400,142800,135700,140000,61377,8618254600
20251021,140700,141300,137700,138700,42425,5884256900
20251022,139000,140300,137700,139000,22263,3093578300
20251023,139000,139100,135600,135900,33799,4638982550
20251024,136400,136900,134000,134300,38536,5191041100
20251027,135000,140100,135000,140100,67864,9367563450
20251028,141200,141600,139500,140800,29466,4141642150
20251029,141500,141500,138400,139800,30308,4217409650
20251030,140000,140200,135800,136700,37234,5096728650
20251031,136700,139700,136700,139400,36331,5042911150
20251103,143400,146900,142000,143500,104171,15005342700
20251104,143100,146500,141700,142200,46918,6737906450
20251105,144100,144400,138200,140600,39725,5589162900
20251106,142600,146000,140700,144900,47128,6779249800
20251107,143000,144200,136700,139700,66199,9238271150
20251110,141500,152600,141500,151700,159158,23896917700
20251111,150500,150500,147000,147800,38876,5779120150
20251112,150800,163800,150300,162400,160841,25709708200
20251113,161100,164000,159400,162700,52081,8479486650
20251114,160200,181400,159000,173800,245363,43123332750
20251117,173500,174400,167100,172300,59456,10250760700
20251118,172600,174900,168600,169400,46372,7887082900
20251119,169300,171200,163900,169900,55375,9323941000
20251120,172000,174200,164100,172100,45172,7785022350
20251121,167000,174900,166100,172000,32934,5642176800
20251124,173100,176300,165700,167300,57937,9756841400
20251125,168100,170200,164500,165400,30892,5149386250
20251126,169200,176100,166000,175300,56894,9861629100
20251127,176300,178700,175100,175400,33951,6012779200
20251128,176300,177200,170100,176300,21694,3796409500
20251201,176600,183400,173300,182000,52017,9256591350
20251202,183700,183700,175800,180100,66751,12033232750
20251203,179400,181700,178200,180600,32667,5864520550
20251204,181000,181900,177000,180200,38690,6935400900
20251205,179600,185500,176800,183400,69048,12597236500
20251208,183400,186500,179600,181000,30099,5460565650
20251209,181900,186800,181500,183200,31365,5790889050
20251210,183200,192000,183000,187300,49549,9331565550
20251211,190200,199400,190000,193000,108737,21245549350
20251212,193200,196000,183000,184700,81034,15103651000
20251215,184800,186100,181500,182700,45200,8273866750
20251216,184900,191000,183000,183700,46524,8664123200
20251217,187000,189800,181000,182700,36876,6753946850
20251218,187500,188200,179100,180800,35378,6459975000
20251219,182200,184000,179600,180600,36645,6636133250
20251222,181900,182000,175000,179500,43085,7668557800
20251223,180000,180900,176700,178600,26255,4688932200
20251224,180000,180000,175900,177400,18167,3219995100
20251226,177600,177700,174100,174200,25801,4510190750
20251229,172500,175400,167600,175100,28824,4998472950
20251230,174400,174600,172000,172300,25228,4369172150
20260102,172000,174000,164000,166000,34337,5724936850
20260105,165700,171400,164600,169600,38288,6467332650
20260106,169600,171700,165200,167700,37186,6231331150
20260107,166200,169500,165300,169100,35736,6000435150
20260108,168200,175300,166900,173100,60006,10297417150
20260109,172800,175900,168200,172600,41113,7089051150
20260112,172000,174600,167900,170700,45149,7702766500
20260113,171700,171700,165300,167700,37922,6338120700
20260114,168300,168700,162100,163000,53662,8836621250
20260115,163200,165000,161200,164800,36983,6038562550
20260116,164800,166500,160400,164200,36086,5909025750
20260119,164200,164300,160500,160700,40537,6547421250
20260120,160800,167100,160800,164900,44897,7407978050
20260121,163900,163900,158900,162900,44964,7243218350
20260122,162000,164900,159700,164600,43180,7006815300
20260123,165000,167800,164000,167100,34132,5690334250
20260126,166800,169100,166400,167500,32609,5464979350
20260127,167300,169400,165000,168700,29541,4963189400
20260128,168300,173600,167900,170500,44277,7571935600
20260129,170500,172400,165900,170300,40994,6932330450
20260130,170300,171400,166800,168900,46051,7774829350
20260202,168200,168200,161400,161800,27642,4530123600
20260203,163200,168200,163200,168200,27001,4486172250
20260204,166900,170300,166900,167800,27985,4720461650
20260205,169700,170500,164000,164600,36077,5997129900
20260206,161800,164200,156300,163300,27925,4482529200
20260209,165000,169000,160000,168800,27347,4551937250
20260210,170800,181400,169600,178900,75569,13462986050
20260211,178900,179000,172700,174000,33894,5910364800
20260212,175100,175100,170600,173400,47690,8239989750
20260213,168000,170100,166000,169500,26192,4414392450
20260219,171000,175000,168100,173300,40051,6885116350
20260220,171600,174500,171500,173000,20591,3561801300
20260223,174400,198500,174300,191900,106679,19928549800
20260224,193300,196100,189800,194000,48998,9443447850
20260225,193600,193600,185000,185100,46349,8646289850
20260226,183900,188000,179050,181000,42558,7749861550
20260227,182800,182800,176300,176300,39945,7123151800
20260303,178000,186400,173000,178600,56777,10335527850
20260304,176900,176900,155000,156000,54141,8801717250
20260305,163800,168800,161100,166000,35208,5838367800
20260306,164400,171500,163100,169800,30819,5196436850
20260309,162000,164900,157800,162100,30267,4865860050
20260310,167600,168400,162100,164400,20368,3344869850
20260311,167000,173800,167000,167900,20487,3496197950
20260312,167900,170700,162000,166700,25958,4300441050
20260313,162700,169800,160900,167200,16819,2794143950
