date,open,high,low,close,volume,turnover
20251010,295000,304000,294000,302000,258656,77581960750
20251013,292500,298000,290500,296000,114987,33892012000
20251014,300500,309500,291500,294500,258618,77857241000
20251015,298500,308000,295500,305500,264311,80617871250
20251016,311500,312000,303500,305000,250032,76517180250
20251017,307000,309000,299500,302000,264365,80008094250
20251020,307000,328250,303000,319500,432430,138270660750
20251021,323000,327000,307000,311000,358570,113450105500
20251022,314000,326500,308000,319500,384539,122066224000
20251023,335500,369000,330500,367000,1287804,457928807500
20251024,365500,372000,358000,368500,449671,164364579750
20251027,381000,395000,370000,375000,325950,123450377500
20251028,378500,388500,372000,384500,223720,85224973750
20251029,392000,421000,388000,420000,367209,150771872250
20251030,431000,450000,425000,439500,320830,141025136500
20251031,449000,454000,431000,435000,237350,104954748500
20251103,449000,510000,448000,488500,493563,241520440750
20251104,503000,507000,473500,480000,319776,155980537750
20251105,461000,468500,420500,451500,742991,327450743000
20251106,475000,477500,451000,462500,306213,142225250000
20251107,439000,469000,430000,440000,289243,127999690750
20251110,437000,484500,433500,478000,355184,164881110750
20251111,497000,509000,482000,491500,312390,154862924750
20251112,495000,513000,480500,489000,249518,122690334750
20251113,488500,495000,480500,483500,186593,90816583000
20251114,461000,462000,450000,453000,217594,99064989750
20251117,469500,476000,460000,470000,141316,66181362000
20251118,457000,483000,456000,459000,185359,86495958500
20251119,461500,480500,445000,475000,253977,118935315000
20251120,510000,539000,497000,506000,397196,204351075000
20251121,472000,472500,438500,441000,468238,210391639500
20251124,452000,452500,431500,436000,193530,84988717250
20251125,454000,458000,437500,440000,170664,76448225000
20251126,448500,458500,428000,448500,181758,80954311000
20251127,457000,479500,457000,467000,197775,92853625750
20251128,469500,470500,455000,460000,115189,52921037750
20251201,470000,471500,437500,443000,157852,70353230000
20251202,446500,473000,444000,472500,184764,85688188250
20251203,480000,483000,464500,478500,129518,61578117750
20251204,479000,499000,478000,486500,172033,83509153000
20251205,495000,516000,492500,515000,251620,126989011500
20251208,508000,530000,505000,518000,163652,84667987500
20251209,503000,504000,488500,492000,155716,77024279250
20251210,496500,504000,489000,501000,107108,53296223500
20251211,511000,522000,497000,497000,181252,91731256000
20251212,504000,512000,497500,506000,114733,58216348000
20251215,486000,487500,474000,483000,187000,89809376000
20251216,484000,504000,474500,479000,241025,117409363250
20251217,487000,487500,471500,474000,127776,61073668000
20251218,454000,469000,452500,461500,132319,61042375500
20251219,471500,474000,460000,471000,124881,58432374500
20251222,482500,490000,470000,475000,92306,44037245000
20251223,479000,479000,462000,464000,114607,53554144250
20251224,467500,470000,460000,464500,62373,29038280750
20251226,464500,465000,451000,455000,93223,42470224500
20251229,450500,475000,450000,474500,130093,61061603000
20251230,471000,476000,460000,460000,95410,44478668000
20260102,465500,499000,451500,492500,201995,97414340250
20260105,491500,510000,486000,508000,182362,91642899000
20260106,506000,507000,468000,492000,300762,145021038500
20260107,488000,491500,472000,475500,180652,86668361250
20260108,475500,486500,472000,482500,185631,89118135000
20260109,483500,483500,473500,476000,112362,53570086250
20260112,491000,513000,487000,496000,287987,144377495250
20260113,507000,508000,482500,496500,190195,93566554500
20260114,502000,554000,497500,539000,605484,323264293500
20260115,536000,552000,517000,526000,296574,157482257000
20260116,536000,539000,518000,533000,184329,97424489000
20260119,533000,545000,527000,533000,159742,85501559000
20260120,528000,532000,506000,525000,230567,119878837500
20260121,507000,516000,495500,506000,215028,108516422500
20260122,522000,538000,513000,517000,211156,110042122500
20260123,519000,524000,502000,509000,167100,85382658500
20260126,506000,511000,492000,501000,186993,93297487250
20260127,503000,557000,485500,537000,651215,349828661500
20260128,560000,582000,537000,572000,482333,269540333000
20260129,569000,574000,541000,557000,236884,131256031500
20260130,555000,578000,546000,566000,214902,121234430500
20260202,550000,578000,521000,526000,247333,134063316000
20260203,546000,615000,544000,612000,444911,263846604000
20260204,611000,658000,605000,639000,304502,193668916000
20260205,621000,638000,595000,619000,232299,142530824500
20260206,593000,598000,558000,595000,220679,128087310500
20260209,631000,664000,621000,646000,253376,162910411500
20260210,649000,669000,633000,637000,169854,110043783500
20260211,645000,675000,631000,667000,171771,113746227000
20260212,683000,685000,663000,671000,166299,111481015500
20260213,657000,670000,650000,661000,149311,98525263000
20260219,675000,680000,666000,676000,90355,60905444500
20260220,671000,694000,669000,691000,110454,75614120500
20260223,701000,734000,692000,722000,165374,118579382000
20260224,721000,774000,719000,746000,183391,137087228000
20260225,773000,778000,748000,753000,196647,150280447000
20260226,763000,824000,754000,803000,244103,194572228500
20260227,798000,812000,781000,787000,237256,188092277000
20260303,777000,778000,711000,714000,263605,195295694000
20260304,684000,704000,600000,626000,303713,197513885500
20260305,714000,733000,691000,701000,197106,140297146000
20260306,684000,716000,667000,704000,139470,96904116000
20260309,648000,701000,635000,681000,130533,85839901500
20260310,724000,745000,706000,724000,154240,112215722000
20260311,747000,755000,708000,722000,102620,75777281000
20260312,721000,750000,718000,740000,105910,78145140000
20260313,717000,756000,712000,747000,121234,90387739500
