date,open,high,low,close,volume,turnover
20251010,402500,405500,397000,399000,8728,3492708500
20251013,396000,397000,391500,393500,7541,2960960750
20251014,391500,393500,390000,391000,5709,2234906750
20251015,395500,399500,392000,393000,4615,1816946250
20251016,393000,395500,392000,394500,5298,2084735000
20251017,392000,395500,391000,394000,6203,2436971000
20251020,392500,394000,388500,392500,5780,2264348750
20251021,393000,393500,389000,390000,8716,3404101500
20251022,390500,393000,388500,392500,4802,1875310000
20251023,391000,393500,389000,390000,7122,2782267500
20251024,390000,390500,388000,388500,8007,3112530000
20251027,388500,392000,388000,391000,5357,2090970750
20251028,391000,393000,389500,391500,5135,2008245750
20251029,392500,392500,388500,390000,5245,2044548250
20251030,389500,391000,387500,388000,6486,2520319250
20251031,388000,389000,387500,388500,3090,1200201500
20251103,388000,389500,386000,386500,7173,2777375250
20251104,387000,390000,385000,388000,6651,2575586250
20251105,390000,390000,383000,385500,6534,2514038750
20251106,388000,389000,384000,387000,3949,1525743750
20251107,388000,389000,384000,386000,6333,2439970750
20251110,389500,391500,386000,389500,4962,1928602750
20251111,389000,390000,386000,388000,4607,1786208500
20251112,388500,390500,385000,389500,6250,2428039750
20251113,388000,390500,387500,390000,6606,2572113500
20251114,390500,391000,385500,386000,6808,2641091250
20251117,388000,394500,387000,390000,8428,3296446500
20251118,390500,390500,384500,384500,5504,2124927250
20251119,386000,389000,383000,387500,5167,1996504250
20251120,388000,391500,387000,389000,5340,2080884000
20251121,384000,391500,384000,391000,6514,2530360750
20251124,391000,392000,387500,387500,4923,1913453000
20251125,388500,388500,382500,384000,5876,2260564750
20251126,387500,388500,384500,388000,3991,1543856250
20251127,387000,390000,386500,387500,2728,1058338500
20251128,388500,391500,386500,389000,3543,1377722250
20251201,391000,393000,388000,389000,4532,1768250250
20251202,390000,392000,388000,389000,7306,2853307500
20251203,389000,392000,389000,391500,4480,1751237250
20251204,390000,391500,388500,390000,7770,3029493000
20251205,388500,391500,388500,390000,3309,1290916250
20251208,390500,391500,388000,388500,8327,3236800500
20251209,390500,390500,387500,387500,3580,1389037750
20251210,388000,390000,387500,389000,2880,1119815500
20251211,390500,394000,388500,390000,7906,3091104750
20251212,393000,395000,389000,391000,3632,1420854500
20251215,391000,395000,389500,389500,6255,2449289250
20251216,389500,393000,387000,389000,8777,3426333250
20251217,392500,393000,388500,390000,4477,1746707750
20251218,390000,390500,387000,387500,3911,1517614500
20251219,390000,390000,387000,389000,3961,1537675000
20251222,389000,391000,388000,389500,4336,1685463750
20251223,389000,390500,387000,388000,4449,1727099500
20251224,388000,390000,387500,389000,4001,1554516500
20251226,389000,389500,387000,388500,3453,1339747000
20251229,387000,387500,383500,385000,4677,1801018250
20251230,387000,387000,384000,385000,3996,1538606750
20260102,385500,385500,382500,383000,4434,1699681250
20260105,383500,384000,380500,381500,5589,2136127750
20260106,383500,383500,380000,380500,8521,3251540000
20260107,380500,380500,373500,375000,9977,3751700000
20260108,376000,376500,372500,375000,6674,2496359000
20260109,377000,379250,375000,376000,4701,1773161000
20260112,376000,376000,370500,374000,7347,2737801250
20260113,375000,380500,374000,378000,5146,1944597750
20260114,380000,385000,379000,382500,4778,1826830500
20260115,384500,385500,380500,383000,4581,1754007500
20260116,384500,386000,382500,384000,4343,1670130250
20260119,382500,384500,381000,381500,5535,2115352750
20260120,381500,389000,381500,388000,7531,2914968000
20260121,388000,388500,381500,384000,6241,2395171000
20260122,382000,389000,382000,387500,7002,2704498000
20260123,389000,391000,388000,391000,7251,2826558750
20260126,391000,392500,387500,387500,6039,2350267000
20260127,388500,390500,387500,389500,5513,2144875000
20260128,390000,390500,386000,387000,8639,3343711750
20260129,386000,388500,381000,387500,7164,2759745000
20260130,386000,389000,382500,386000,7298,2820726750
20260202,387000,387500,378000,379000,8228,3136789500
20260203,379500,384000,378000,382000,8744,3321073750
20260204,382000,391000,381000,390000,8289,3215163750
20260205,390000,393500,388000,391000,7421,2903228250
20260206,387500,389000,382000,388500,5433,2097457000
20260209,390000,393500,388500,391000,5028,1967417750
20260210,392000,396000,391000,394000,9465,3732287000
20260211,397000,399000,394500,395000,6053,2397660750
20260212,398000,406000,397000,405000,12944,5214685000
20260213,401500,406000,400000,402500,6935,2794413750
20260219,404500,404500,396500,400000,6903,2754208500
20260220,399500,401000,397500,400500,4684,1871767750
20260223,404500,414000,403500,413500,12783,5251431500
20260224,412500,413000,406000,411000,6524,2674862000
20260225,410000,411000,404500,407000,7176,2917250750
20260226,408000,408000,395500,399000,11499,4607858750
20260227,400500,400500,393000,397500,8937,3541679000
20260303,397500,397500,387500,388500,8108,3179654500
20260304,379500,384500,362000,362500,19219,7110662250
20260305,378000,380000,369500,372500,10653,3974081500
20260306,370000,372500,364000,367000,9143,3353354750
20260309,360000,360500,351500,357500,6473,2304813500
