date,open,high,low,close,volume,turnover
20251010,25200,25200,24650,24950,129969,3229876075
20251013,24500,24800,24200,24600,166119,4075845150
20251014,24600,24750,24250,24300,171298,4187076800
20251015,24400,24750,24300,24600,118097,2900289275
20251016,24600,24900,24450,24550,124347,3060541825
20251017,24450,24750,24150,24500,190911,4680329775
20251020,24500,25500,24400,25300,221603,5565921475
20251021,25500,26050,25300,26050,234417,6015816950
20251022,25950,25950,25450,25850,118272,3041755500
20251023,25950,26450,25700,25700,114287,2969729725
20251024,25800,25900,25200,25450,123755,3154760575
20251027,25500,26200,25450,26100,180575,4694350325
20251028,26100,26700,26050,26500,206245,5447642325
20251029,26750,26750,26050,26100,145132,3808722650
20251030,26400,26400,25150,25350,152195,3891386025
20251031,25300,25650,25150,25300,124172,3148742200
20251103,25400,25700,25150,25200,120878,3054671400
20251104,25450,26650,25350,26450,469105,12343123075
20251105,27050,27100,25800,26250,347432,9140636650
20251106,26500,26600,25850,26150,168308,4413941700
20251107,26300,26300,25200,25450,206578,5282415450
20251110,25950,26600,25800,25950,201919,5274557975
20251111,25950,26100,25000,25100,246526,6261736250
20251112,25250,25800,25250,25500,193107,4922864350
20251113,25500,26250,25450,25700,223861,5795759450
20251114,25450,26350,25300,25600,247218,6397751150
20251117,25900,26550,25400,26350,225434,5884490500
20251118,26350,26350,25600,25600,217285,5616822975
20251119,25600,25650,24450,24500,234591,5811013475
20251120,24700,25200,24650,25000,133444,3328583600
20251121,24400,24700,23950,24350,143273,3484585750
20251124,24750,24900,24300,24450,111525,2732301975
20251125,24650,25150,24600,24800,132795,3301048225
20251126,24900,25650,24900,25150,169967,4297991150
20251127,25550,25550,25000,25150,79229,1994974500
20251128,25350,26050,25250,25700,222639,5754652600
20251201,26000,26400,25800,25950,220860,5765369900
20251202,26000,26300,25850,26250,136334,3548016275
20251203,26250,26250,25900,25900,138218,3597716600
20251204,26050,26150,25400,25650,121860,3133035425
20251205,25700,25800,25150,25700,114228,2909892325
20251208,25600,25700,24850,24950,195508,4906228850
20251209,25000,25250,24850,25000,133241,3332073000
20251210,25000,25050,24800,24850,92108,2290777025
20251211,24900,25350,24850,25100,229654,5764100650
20251212,25150,25200,24600,25000,196585,4892958691
20251215,24700,24900,24500,24550,143030,3523710925
20251216,24600,24700,24100,24250,224322,5464123350
20251217,24250,24800,24100,24550,123177,3011528100
20251218,24600,24600,24150,24300,76396,1858141425
20251219,24350,24800,24150,24600,122834,3012478450
20251222,24600,25000,24600,24750,114111,2830633100
20251223,24950,24950,24500,24550,77293,1902795125
20251224,24550,24700,24350,24550,85723,2095804075
20251226,24550,24650,24300,24350,92007,2246219250
20251229,24150,24400,23850,24000,122639,2948978600
20251230,23950,24150,23800,23800,96726,2310093500
20260102,24000,24850,24000,24450,151427,3711161800
20260105,24500,24550,24200,24400,116768,2846394950
20260106,24350,24450,23950,24000,130844,3156131975
20260107,24050,24100,23350,23550,188552,4450555425
20260108,23300,23550,23000,23400,150618,3505898275
20260109,23550,24300,23500,24000,204494,4908167625
20260112,24100,24750,23750,24450,202165,4941126850
20260113,24250,24400,23800,23950,134024,3217974050
20260114,23900,24150,23850,23850,76062,1822837800
20260115,24050,24200,23750,24150,121846,2919217100
20260116,24150,24250,23800,23900,141136,3385546350
20260119,23850,23900,23500,23700,115040,2721783600
20260120,23600,24500,23550,24100,243613,5886631275
20260121,24150,24250,23500,23700,210701,4990443350
20260122,23700,24450,23500,24150,196506,4714635775
20260123,24200,24850,23900,24850,288793,7095299675
20260126,25400,26200,25250,26000,711239,18385160425
20260127,26250,26950,25900,26400,444258,11725567450
20260128,26900,27500,26700,27500,565926,15429325025
20260129,27900,28550,26900,27900,582813,16186989300
20260130,28100,29200,28000,28600,576587,16596590125
20260202,29300,29750,26700,26800,617985,17284291275
20260203,27850,27900,27050,27800,281668,7729307200
20260204,27600,27950,27000,27100,295891,8087622800
20260205,26750,27450,26650,26750,243682,6562090000
20260206,26000,26400,25400,25850,232241,6010531100
20260209,26500,27100,26400,26950,232386,6230415875
20260210,27100,27900,27000,27100,291587,7996109725
20260211,27800,29600,27500,27700,371654,10490046575
20260212,27550,28000,27300,27800,187201,5182963125
20260213,27350,27750,27150,27400,257030,7053473175
20260219,27700,28700,27550,28450,382722,10859121875
20260220,28250,28600,27250,27450,240846,6657094575
20260223,27600,27700,26950,27000,184156,5013881700
20260224,27300,27600,27000,27100,150071,4087916525
20260225,27450,27450,26950,27000,199125,5407854725
20260226,27750,27900,26500,26700,379202,10213591900
20260227,26500,26800,26100,26250,245487,6488372375
20260303,25800,26800,25200,25250,341830,8880507400
20260304,24650,24750,22000,22000,563966,13112252500
20260305,23200,24600,23000,23750,450080,10756441925
20260306,23200,24300,22800,23600,285695,6726100375
20260309,22350,22700,21700,22350,284818,6288977100
