date,open,high,low,close,volume,turnover
20251010,15000,15620,14790,15620,5387904,83211804410
20251013,15190,15450,15050,15190,2548774,38830587305
20251014,15300,15360,13860,14030,5171359,74099842585
20251015,14240,14730,14230,14490,3010789,43596261865
20251016,14600,14610,14060,14380,2777171,39558591330
20251017,14260,14470,14120,14370,1800788,25792733550
20251020,14370,14700,14180,14530,1643990,23771141505
20251021,14880,14990,13930,14090,3586653,51317325650
20251022,14070,14190,13900,14190,1537245,21601500425
20251023,14030,14330,13840,14150,1914406,27029541710
20251024,14260,14260,13500,13770,5181544,71063610960
20251027,13780,14240,13770,14240,3134920,43908121365
20251028,14500,14500,14030,14310,2058945,29263299985
20251029,14500,14790,14250,14500,3779400,54784104260
20251030,14460,14550,13770,13950,4726094,66507126200
20251031,13960,14950,13960,14700,7268033,106302272119
20251103,14940,14950,14380,14520,3162377,46005938095
20251104,14510,15130,14510,14570,2944937,43583933555
20251105,14600,14620,13640,14010,3053245,42574253560
20251106,14280,14420,13910,14040,1960730,27664394770
20251107,13910,13930,13200,13410,3334661,44813992065
20251110,13550,13780,13430,13730,1233533,16839721090
20251111,13750,14040,13400,13490,1693670,23136339075
20251112,13670,13810,13470,13600,1621885,22014449595
20251113,13600,13610,13300,13460,2106840,28332579240
20251114,13270,13450,13140,13190,1609974,21373394730
20251117,13350,13360,12760,12910,2650609,34175061375
20251118,12800,12860,12120,12130,3030562,37361470585
20251119,12250,12610,11900,12380,1997716,24561112880
20251120,12590,12620,12340,12500,1139777,14282418790
20251121,12290,12340,12080,12150,1631832,19887544990
20251124,12290,12350,12040,12220,2698640,32916586950
20251125,12370,12430,12130,12230,1202464,14741918440
20251126,12390,12630,12270,12620,1061797,13311018400
20251127,12700,12720,12540,12700,1065189,13454340985
20251128,12700,12710,12470,12540,989461,12393912005
20251201,12580,12730,12280,12330,1288139,15964194895
20251202,12410,12510,12310,12510,1046811,13005067410
20251203,12590,12840,12310,12790,1487272,18915309595
20251204,12790,12870,12590,12850,1021863,13054339740
20251205,13100,13700,13000,13270,3637247,48621060505
20251208,13270,13280,12850,12940,1499959,19437102445
20251209,13000,13050,12710,12840,1245116,15978592535
20251210,12870,12930,12610,12680,1410035,17925228650
20251211,12800,12820,12450,12480,1946938,24420578465
20251212,12510,12540,12430,12520,1050987,13120858255
20251215,12390,12430,12250,12300,1453674,17867022570
20251216,12290,12340,11980,12050,1338968,16176147580
20251217,12070,12160,12010,12160,1238752,14975860475
20251218,11980,11980,11730,11890,946032,11245540890
20251219,12080,12080,11760,11970,1397891,16609263205
20251222,12040,12050,11690,11770,2539423,29928726060
20251223,11850,12030,11800,11920,1514351,18036988240
20251224,12010,12120,11970,12050,1240762,14948366070
20251226,12060,12060,11760,11770,1534833,18166078770
20251229,11700,12000,11600,12000,1279859,15166922935
20251230,11930,11960,11800,11810,826667,9797422945
20260102,11830,11930,11710,11830,1106143,13107835635
20260105,11940,12230,11840,12020,1530993,18393546600
20260106,12150,12310,11900,12310,1896525,23101487435
20260107,12340,13140,12330,12540,3883789,49431074715
20260108,12420,12420,12150,12230,1802245,22050642450
20260109,12220,12220,11700,11780,2432204,28840632755
20260112,11780,12060,11730,11980,2085263,24786187540
20260113,12040,12130,11890,12130,1571517,18895590685
20260114,12100,12260,11960,12050,1277214,15389225685
20260115,12050,12250,12010,12240,1709110,20750098915
20260116,12350,13000,12310,12520,4720867,59854266130
20260119,12420,12490,12100,12460,2005555,24687699045
20260120,12540,12610,12260,12470,1811770,22578557630
20260121,12230,12240,12000,12190,2032287,24595323640
20260122,12270,12720,12240,12660,2607377,32734755975
20260123,12800,12870,12460,12530,2209714,27865893540
20260126,12600,12600,12310,12440,1937858,24086642435
20260127,12500,12500,12220,12290,2857209,35107175140
20260128,12650,12650,12090,12130,4384851,53527322530
20260129,12110,12120,11580,11810,6295254,73743620160
20260130,11860,11870,11470,11670,3441844,40084160070
20260202,11590,11610,10990,11040,3831988,42957881955
20260203,11310,11400,11100,11370,2118212,23802858905
20260204,11280,11630,11260,11550,2093177,24069310915
20260205,11580,11880,11360,11450,2791326,32159183880
20260206,11250,11260,10970,11200,2367563,26240922720
20260209,11460,11590,11350,11470,1907424,21826461915
20260210,11540,11720,11500,11670,2319350,26915569630
20260211,11700,11980,11640,11910,3354680,39803891450
20260212,11970,12160,11740,11910,4561383,54386609045
20260213,11890,11890,11510,11600,3328320,38699402005
20260219,11710,12580,11710,12280,8166006,100299181050
20260220,12790,14190,12660,13310,22403271,300833586485
20260223,13400,14450,13130,13960,16620150,231956499205
20260224,13960,14110,13490,14060,7696552,106718153725
20260225,14070,15120,14070,14820,16251484,240903218015
20260226,14900,16050,14760,15850,16425645,254732074700
20260227,15750,15750,14200,14340,17402978,252986874775
20260303,14200,14580,12860,12860,13071004,178780104125
20260304,12350,12480,10850,11000,10631915,122813137140
20260305,12010,12020,11400,11630,8076314,94679409460
20260306,11230,11960,11140,11960,6062490,70402985330
20260309,11110,11340,10840,11330,5993459,66401994205
