date,open,high,low,close,volume,turnover
20251010,260500,261000,249000,250500,131847,33272924250
20251013,246500,246500,237500,240500,133362,32159419750
20251014,241500,252500,240000,244000,152484,37330629500
20251015,244000,252500,243500,252000,147798,36819669750
20251016,255500,261500,251000,255000,191664,48825629250
20251017,250500,253500,245000,248000,101194,25136774250
20251020,252000,278000,248000,278000,234864,62740232000
20251021,281500,282000,270500,273000,178473,49225295750
20251022,269500,269500,260500,267500,173751,45942626000
20251023,261500,268000,257000,262000,125758,33107113750
20251024,269500,276000,266000,272000,163432,44246936000
20251027,283500,296000,278500,294500,344527,99619680750
20251028,290000,303000,285000,298500,194647,57485823000
20251029,301000,306000,291000,297000,147535,43600278250
20251030,306500,322500,297000,299500,244710,75329920750
20251031,305500,307500,294000,297000,189480,56543357000
20251103,297500,309500,294000,304000,144849,43992747500
20251104,301000,302000,288000,290500,155523,45532851750
20251105,288500,288500,271500,282500,158966,44494147750
20251106,296000,300500,280000,291000,118394,34252474250
20251107,286000,292000,275000,281500,104052,29266605500
20251110,290000,309500,288500,305000,156328,46984706750
20251111,303000,308500,287000,292500,126643,37428575000
20251112,297000,304000,291500,298500,106778,31807355000
20251113,296500,312500,295500,312500,149753,45952939750
20251114,300500,303500,288000,288000,142763,41982571750
20251117,291500,293500,283000,293500,103441,29974180250
20251118,288500,292000,271000,274000,156690,43237264000
20251119,278000,278000,263000,270500,106003,28584405250
20251120,276500,279000,270000,276500,79126,21800256500
20251121,265500,266500,258500,262000,157659,41153453500
20251124,268000,269500,260000,267000,116348,30946101000
20251125,272500,273500,263500,269000,69788,18702135250
20251126,273000,273500,268000,273000,66907,18130894500
20251127,274000,275000,268500,270500,68228,18452757750
20251128,272000,278000,267000,273000,89609,24474204750
20251201,276000,278000,265000,270500,86468,23321721250
20251202,271000,280500,270000,278000,113038,31302342500
20251203,278000,291500,276500,286500,108887,31153677500
20251204,284000,285250,279000,282000,73052,20548308000
20251205,279500,287500,277000,287500,62006,17611830750
20251208,287500,292000,282000,286000,49874,14224820500
20251209,284500,285250,282000,285000,46150,13098552250
20251210,285000,285000,280500,281000,35694,10081005000
20251211,284500,287500,277500,277500,96066,26928382250
20251212,281000,289500,279500,286500,82740,23668343250
20251215,284000,284000,278000,281000,67475,18949171750
20251216,280500,285500,278000,280500,75710,21339904250
20251217,281000,281500,271500,276500,77998,21532068750
20251218,273000,280500,269500,279000,83730,23207640913
20251219,283000,296500,280500,296500,252207,74057895750
20251222,298000,299000,293000,296500,70496,20919148000
20251223,297000,303500,295000,301500,89577,26913904250
20251224,301500,301500,297000,300000,83312,24980951750
20251226,301500,305000,295000,298500,132820,39919578750
20251229,288500,298500,286000,296500,75278,22125549500
20251230,293000,295000,287500,289500,48674,14097812500
20260102,289500,304000,282000,301500,93343,27571018250
20260105,297000,308000,293500,299000,125236,37432850000
20260106,301000,320000,297000,319000,195645,61403958956
20260107,317000,320500,306000,310000,120593,37645237000
20260108,307000,312000,302500,306500,129994,39974537250
20260109,306000,317750,305500,315000,109495,34212745500
20260112,323000,327500,307000,311000,124909,39177091184
20260113,316500,324000,311500,318000,103125,32664721500
20260114,316500,323000,312000,322500,79201,25248337250
20260115,321000,338000,321000,326000,143092,46734424000
20260116,332500,332500,323000,330000,140803,46103354250
20260119,329500,334000,320000,321500,103598,33503326500
20260120,319500,325000,317000,320500,68817,22124515000
20260121,313500,316500,306500,308500,100697,31245393500
20260122,315500,339500,315000,326500,208102,68229866500
20260123,334000,345000,324500,343500,281614,94705321250
20260126,339500,364000,336000,358500,208187,73604581000
20260127,358000,396000,351000,390500,244592,93198389939
20260128,393500,412500,389000,395000,180995,71935331250
20260129,395500,434500,390500,426000,273857,114296451359
20260130,426500,454500,422500,443500,221313,98066682750
20260202,434000,445000,412500,417000,177867,75564661500
20260203,430500,469500,430500,455000,187967,85100482750
20260204,454000,459500,440000,444000,178538,79793207750
20260205,435500,441500,420000,430000,179612,76960004250
20260206,410000,417000,393000,405000,161057,65151500250
20260209,430000,453000,428000,443500,176528,78165649500
20260210,448000,454500,437000,449000,114813,51325503500
20260211,448000,453000,436000,447500,113258,50692231750
20260212,456000,462500,444500,452500,166579,74901897750
20260213,456000,486500,442500,469500,246799,116071008250
20260219,492000,517000,484000,487500,300254,149199932250
20260220,498000,509000,481500,495500,205584,102113409250
20260223,498500,500000,469000,472000,173724,82907602000
20260224,462500,471500,439500,458000,178419,81040517500
20260225,465000,474500,455500,467500,144230,67176461750
20260226,470000,474000,451500,471500,127439,59305513250
20260227,460000,478000,459000,466000,161197,75886740000
20260303,454500,457000,422000,424500,179430,78650680500
20260304,408000,420000,366500,372500,222112,86257712250
20260305,411000,454500,406500,441000,218730,95495905500
20260306,419500,439000,413000,435500,168857,72239693250
20260309,395500,415000,383000,415000,152232,60772937250
20260310,435000,452000,421000,426500,143423,62415098750
20260311,440500,467000,438000,450000,143510,65655789500
20260312,446000,456500,440000,450000,106372,47811261000
20260313,427000,441500,420000,429000,95726,41195858750
