date,open,high,low,close,volume,turnover
20251010,54700,56100,50700,53100,1330672,70936891750
20251013,49900,52200,49650,51500,948617,48233914650
20251014,53500,53800,46350,48800,1622163,79424142025
20251015,48800,51400,48500,51100,759352,38202908775
20251016,49800,51000,48600,50700,748091,37442151325
20251017,49500,51500,48500,49100,751317,37234813525
20251020,50200,50900,49100,49950,562057,28024117750
20251021,51500,54700,50700,51100,1395009,73460709550
20251022,50000,51200,47950,50800,844014,41876412325
20251023,49400,59300,49100,58700,2725127,151647193225
20251024,59000,59100,56600,57200,1413310,81241830000
20251027,58400,59100,55700,58300,918528,52830416150
20251028,56800,65000,56000,58400,1103431,64463535600
20251029,59700,65600,58300,64200,2059832,129811498750
20251030,63500,64000,60000,61600,645409,40038078400
20251031,62000,65200,60800,63100,768088,48322588400
20251103,62200,64800,61900,63800,608090,38607930500
20251104,64900,65000,60600,62300,634535,39578421450
20251105,59400,66600,56000,66000,2176526,137449858750
20251106,67000,67100,60400,62700,1428506,89644771900
20251107,61100,65100,60100,61900,753950,46936701450
20251110,54200,55100,48700,53700,5211649,269932526050
20251111,55500,55700,50200,51900,1754985,92415585200
20251112,51200,54300,50900,53000,1293089,68182535650
20251113,53000,54800,52700,53600,807259,43247843950
20251114,50900,52000,49300,49900,1156726,58255025550
20251117,51000,56000,50700,55900,1760579,95257635950
20251118,54300,55400,53200,54700,879067,47681478300
20251119,54200,57400,51500,55400,1366322,75328658800
20251120,58900,58900,52100,53900,2000441,108575863350
20251121,49600,51200,48450,49000,1131444,55892032150
20251124,49650,50200,48600,50100,1411504,70214785925
20251125,52200,53500,51500,52400,819223,42912189500
20251126,53500,53900,51500,53600,579814,30671017650
20251127,54400,55200,53000,53800,502639,27188696000
20251128,53800,55100,53100,54200,591223,31991821100
20251201,54500,54900,51300,52400,661762,34704951750
20251202,52400,53250,51300,52100,505805,26276750600
20251203,54400,57700,52600,57200,1637946,90565103100
20251204,55800,56000,52500,53500,1110945,59681059800
20251205,53200,58000,53000,57500,1091734,60724182400
20251208,56500,57200,55500,56500,677377,38070951500
20251209,57200,57300,53100,53700,1008477,54943984750
20251210,53800,56200,53300,54900,731228,40301798550
20251211,55300,55500,53100,54100,639089,34423698700
20251212,53500,53900,52300,53200,709501,37780819066
20251215,50800,51100,50000,50200,667863,33701101000
20251216,50500,50500,48800,48900,586893,28874080250
20251217,49550,52700,48600,52100,785999,40145817625
20251218,50600,53100,50200,51700,446303,23110373150
20251219,53400,53600,51200,52300,563660,29363258350
20251222,53500,54400,50500,51400,665216,34380719500
20251223,51900,51900,49800,50000,709332,35660285300
20251224,50200,50200,48700,49100,495036,24357395800
20251226,49850,50400,49300,49750,452263,22514806400
20251229,50700,50900,49800,50800,397470,19980265175
20251230,49900,51000,49100,49350,535535,26681765650
20260102,49400,50800,48850,50800,638462,31976206500
20260105,53500,53900,50800,51700,771714,40116030350
20260106,50300,50300,48000,48150,1463321,71257230675
20260107,48950,49350,42600,43550,2660730,117272242850
20260108,43000,44300,42650,42800,926308,40105242825
20260109,43150,43550,42500,43100,508561,21900999675
20260112,43800,47500,43500,46800,1810333,83900784550
20260113,47550,48800,46300,48300,915773,43619227350
20260114,47900,49000,47300,48000,555762,26689930925
20260115,47600,52700,47100,52000,1831482,93748456525
20260116,53400,53400,51200,51600,911607,47421618600
20260119,50800,52300,49900,51200,526202,26938217450
20260120,50300,50400,48500,49250,700389,34567836625
20260121,47600,48500,45600,47600,749912,35215292225
20260122,49150,49300,47500,48650,536547,26050043150
20260123,48900,50500,48000,50400,542391,26998666675
20260126,50100,52200,49550,52100,941012,48301794975
20260127,51800,53000,51100,52500,809498,42166705100
20260128,55000,59900,54600,59700,3531100,203324480400
20260129,62000,62100,52600,56300,2454200,138630902200
20260130,57300,65700,57300,60500,3663744,227119329150
20260202,62000,63100,58100,59600,1655979,100634005000
20260203,63200,64000,60600,62500,1063283,66023764050
20260204,61000,61900,57800,58600,1063532,63250673050
20260205,55900,57700,54800,55100,695788,38937623650
20260206,52000,54300,50800,52900,685979,35979809500
20260209,55500,55800,53300,54400,511576,27842383000
20260210,54900,55000,52400,52400,542599,28822711000
20260211,52400,53000,51200,52400,326684,17057255700
20260212,53900,54000,51700,52100,514656,26899649800
20260213,51600,52100,50100,50600,388635,19712605700
20260219,52000,52700,50900,51500,572902,29641711550
20260220,52100,52300,50600,51300,393899,20291933850
20260223,52300,52900,50900,51400,466676,24069929100
20260224,51400,53800,50700,53400,634109,33535441550
20260225,56600,56700,53400,53800,851465,46851017750
20260226,55400,55900,54000,55500,654725,35982918250
20260227,53000,54700,52600,54000,483484,25885742100
20260303,52400,56600,51200,51300,876842,47327977750
20260304,49350,51400,42500,43150,824160,38049889350
20260305,47050,52300,46500,50000,642138,32165023400
20260306,50000,57500,50000,57000,1477360,81537677850
20260309,53400,53900,50500,51800,636246,33048188750
